,no_bathroom,condition,district,price,no_rooms,ref,estate_type,area,altitude,energy_efficiency,longitude,area_total,area_usage
281,1.0,Usado,Santa Maria Maior,495000.0,2.0,89180305,Apartamento,Alfama,-9.1361634,C,38.7113522,70.0,68.0
282,,Novo,São Vicente,345000.0,,89180312,Apartamento,,-9.1292361,,38.7195503,74.0,68.0
283,2.0,Novo,São Vicente,225000.0,3.0,89180344,Apartamento,São Vicente Fora,-9.1292361,,38.7195503,53.0,48.0
284,2.0,Novo,São Vicente,475000.0,3.0,89180345,Duplex,São Vicente Fora,-9.1292361,,38.7195503,64.25,40.0
285,,Novo,São Vicente,1850000.0,,89180346,Prédio,São Vicente Fora,-9.1292361,,38.7195503,346.0,311.0
286,,Usado,Santa Maria Maior,3000000.0,,89180348,Prédio,Castelo,-9.1361634,,38.7113522,553.0,525.0
287,,N/D,,250000.0,,98110331,Loja,Saldanha,-9.143055,,38.73307,198.0,186.0
289,,Usado,Areeiro,285000.0,,98140217,Escritório,Olaias,-9.1407589,E,38.7451578,190.0,101.0
290,,Usado,Areeiro,250000.0,,98140218,Escritório,Olaias,-9.1407589,E,38.7451578,85.0,
291,,Usado,Areeiro,425000.0,,98160157,Loja,Areeiro,-9.1407589,D,38.7451578,360.0,
293,,Usado,Areeiro,350000.0,,98180047,Escritório,Olaias,-9.1407589,D,38.7451578,226.0,210.0
294,1.0,Usado,Alvalade,175000.0,,98180067,Loja,Alvalade/Areeiro,-9.093761,,38.76787,196.0,196.0
295,1.0,Usado,Alvalade,195000.0,,98180068,Loja,Alvalade/Areeiro,-9.093761,B,38.76787,294.0,290.0
297,3.0,Renovado,Arroios,495000.0,4.0,98180086,Apartamento,Estefânia,-9.1326749,C,38.7223319,150.0,125.0
298,2.0,Usado,Areeiro,248000.0,,98180092,Escritório,Areeiro,-9.1407589,C,38.7451578,144.0,140.0
299,2.0,Usado,Areeiro,990000.0,4.0,98180129,Apartamento,Praça de Londres/Guerra Junqueiro,-9.1407589,C,38.7451578,190.0,172.0
300,3.0,Usado,Arroios,840000.0,4.0,98180131,Apartamento,Saldanha,-9.1326749,A,38.7223319,171.0,154.0
301,,Usado,Arroios,870000.0,,98180135,Prédio,Estefânia,-9.1326749,,38.7223319,280.0,240.0
303,2.0,Usado,Arroios,650000.0,5.0,98180168,Apartamento,Saldanha,-9.1326749,C,38.7223319,207.0,177.0
304,2.0,Usado,Arroios,700000.0,5.0,98180169,Apartamento,Saldanha,-9.1326749,C,38.7223319,207.0,177.0
305,,Usado,Arroios,890000.0,,98190007,Loja,Saldanha,-9.1326749,C,38.7223319,330.0,298.0
306,2.0,Novo,Arroios,560000.0,3.0,98190008,Apartamento,Arroios/Almirante Reis,-9.1326749,C,38.7223319,161.0,145.0
308,1.0,Renovado,Penha de França,263000.0,2.0,98190023,Apartamento,Alameda/Arroios,-9.12275614738462,C,38.7259997649259,72.5,65.0
309,1.0,Usado,Marvila,199000.0,3.0,98190032,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,85.0,76.0
311,2.0,Usado,Penha de França,650000.0,8.0,98190036,Apartamento,Praça do Chile,-9.12275614738462,F,38.7259997649259,220.0,188.0
313,1.0,Usado,Beato,130000.0,2.0,98190056,Apartamento,Olaias,-9.11273002616667,D,38.7260490796279,98.0,80.0
314,3.0,Renovado,Areeiro,455000.0,3.0,98190062,Apartamento,Areeiro,-9.1407589,D,38.7451578,134.0,102.0
315,1.0,Usado,Arroios,230000.0,2.0,98190068,Apartamento,Estefânia,-9.1326749,F,38.7223319,94.0,94.0
322,1.0,Novo,Arroios,550000.0,2.0,98190076,Apartamento,Saldanha,-9.1326749,A,38.7223319,84.4,84.0
355,1.0,Renovado,Arroios,370000.0,3.0,98190112,Apartamento,Estefânia,-9.1326749,B,38.7223319,106.0,96.0
357,2.0,Usado,Arroios,370000.0,2.0,98190117,Apartamento,Arroios,-9.1326749,C,38.7223319,91.0,83.0
359,1.0,Usado,Alvalade,395000.0,3.0,98190123,Apartamento,Av.Roma/Av.E.U.A.,-9.093761,F,38.76787,117.0,111.0
361,1.0,Usado,Areeiro,170000.0,1.0,98190129,Apartamento,Bairro dos Actores,-9.1407589,E,38.7451578,50.0,44.0
362,1.0,Usado,Arroios,300000.0,2.0,98190130,Apartamento,Arroios,-9.1326749,E,38.7223319,130.0,104.0
363,2.0,Usado,Arroios,320000.0,3.0,98190131,Apartamento,Alameda D. Afonso Henriques,-9.1326749,D,38.7223319,96.0,86.0
364,2.0,Usado,Areeiro,419000.0,4.0,98190132,Apartamento,Bairro dos Actores,-9.1407589,D,38.7451578,115.0,104.0
365,1.0,Usado,Penha de França,295000.0,3.0,98190133,Apartamento,Morais Soares,-9.12275614738462,D,38.7259997649259,80.0,75.0
366,1.0,Usado,Areeiro,105000.0,,98190134,Loja,Av. de Roma,-9.1407589,F,38.7451578,50.0,43.0
367,2.0,Usado,Areeiro,950000.0,4.0,98190137,Apartamento,Saldanha,-9.1407589,E,38.7451578,196.0,176.0
369,2.0,Usado,Areeiro,240000.0,3.0,98190140,Apartamento,Bairro dos Actores,-9.1407589,E,38.7451578,85.0,73.0
370,2.0,Usado,Arroios,350000.0,2.0,98190141,Apartamento,Alameda/Arco do Cego,-9.1326749,C,38.7223319,75.0,63.0
371,1.0,Usado,Areeiro,350000.0,2.0,98190143,Apartamento,Areeiro,-9.1407589,C,38.7451578,90.0,78.0
372,1.0,Renovado,Alvalade,300000.0,2.0,98190145,Apartamento,Alvalade,-9.093761,D,38.76787,65.0,58.0
373,2.0,Usado,Arroios,360000.0,5.0,98190146,Apartamento,Saldanha,-9.1326749,D,38.7223319,129.0,109.0
374,,Usado,Avenidas Novas,890000.0,,98190148,Loja,Avenidas Novas,-9.1471513,D,38.7410926,86.0,86.0
375,2.0,Usado,Areeiro,500000.0,3.0,98190150,Apartamento,Olaias,-9.1407589,B,38.7451578,142.0,130.0
376,1.0,Novo,Arroios,270000.0,1.0,98190151,Apartamento,Estefânia,-9.1326749,C,38.7223319,48.0,45.0
377,1.0,Novo,Arroios,235000.0,1.0,98190152,Apartamento,Estefânia,-9.1326749,D,38.7223319,54.0,42.0
378,2.0,Usado,Avenidas Novas,550000.0,,98190153,Escritório,Av. da República,-9.1471513,B,38.7410926,222.0,200.0
379,1.0,Usado,Areeiro,185000.0,,98190154,Loja,Av. Roma/Av. Madrid,-9.1407589,C,38.7451578,71.0,55.0
380,2.0,Usado,Areeiro,770000.0,4.0,98190155,Moradia,Praça de Londres,-9.1407589,F,38.7451578,150.0,125.0
383,1.0,Usado,Beato,250000.0,2.0,98190158,Apartamento,Olaias,-9.11273002616667,C,38.7260490796279,69.0,64.0
384,1.0,Usado,Areeiro,170000.0,1.0,98190159,Apartamento,Areeiro,-9.1407589,D,38.7451578,67.0,46.0
385,1.0,Renovado,Areeiro,220000.0,1.0,98190160,Apartamento,Areeiro,-9.1407589,E,38.7451578,60.0,52.0
386,1.0,Renovado,Areeiro,295000.0,1.0,98190161,Apartamento,Bairro dos Actores,-9.1407589,C,38.7451578,60.0,54.0
387,1.0,Usado,Marvila,285000.0,2.0,98190162,Apartamento,Marvila,-9.10697937005432,C,38.7418332673775,89.0,79.0
388,,Usado,Arroios,850000.0,,98190165,Prédio,Estefânia,-9.1326749,E,38.7223319,406.0,396.0
390,4.0,Usado,Areeiro,1650000.0,6.0,98190167,Apartamento,Avenidas Novas/Bº Arco do Cego,-9.1407589,,38.7451578,290.0,260.0
391,2.0,Usado,Arroios,415000.0,4.0,98190170,Apartamento,Arroios,-9.1326749,D,38.7223319,132.0,117.0
395,1.0,Usado,Penha de França,246000.0,2.0,98190175,Apartamento,Alameda D. Afonso Henriques,-9.12275614738462,D,38.7259997649259,95.0,78.0
396,1.0,Usado,Beato,175000.0,1.0,98190176,Apartamento,Olaias,-9.11273002616667,D,38.7260490796279,51.0,46.0
397,4.0,Usado,Areeiro,825000.0,5.0,98190177,Apartamento,Olaias,-9.1407589,B,38.7451578,240.0,215.0
398,1.0,Novo,Arroios,300000.0,0.0,98190178,Apartamento,Saldanha,-9.1326749,,38.7223319,40.4,40.0
399,1.0,Novo,Arroios,300000.0,0.0,98190179,Apartamento,Saldanha,-9.1326749,,38.7223319,36.6,36.0
400,1.0,Novo,Arroios,300000.0,0.0,98190180,Apartamento,Saldanha,-9.1326749,,38.7223319,27.0,27.0
401,1.0,Renovado,Penha de França,265000.0,3.0,98190181,Apartamento,Morais Soares,-9.12275614738462,E,38.7259997649259,70.0,61.0
402,1.0,Renovado,Areeiro,230000.0,2.0,98190183,Apartamento,Areeiro,-9.1407589,C,38.7451578,62.5,60.0
403,3.0,Usado,Areeiro,685000.0,4.0,98200001,Apartamento,Olaias,-9.1407589,C,38.7451578,181.0,165.0
405,,Usado,Parque das Nações,550000.0,,108130065,Loja,Parque das Nações - Expo Sul,-9.093761,,38.76787,123.0,123.0
406,,Usado,Parque das Nações,140000.0,,108140409,Escritório,Parque das Nações - Expo Sul,-9.093761,C,38.76787,40.0,40.0
408,,Construção,Olivais,87000.0,,108150260,Loja,Olivais Sul,-9.1164207458,C,38.7734246363,80.0,80.0
409,,Construção,Olivais,85000.0,,108150262,Loja,Olivais Sul,-9.1164207458,C,38.7734246363,84.0,84.0
410,,Usado,Marvila,2000000.0,,108150416,Armazém,Marvila,-9.10697937005432,E,38.7418332673775,512.0,512.0
414,2.0,Novo,Parque das Nações,315000.0,,108160168,Escritório,Parque das Nações - Expo Sul,-9.093761,,38.76787,84.0,84.0
416,,Novo,Parque das Nações,530000.0,,108160214,Escritório,Parque das Nações - Expo Sul,-9.093761,C,38.76787,214.0,214.0
417,2.0,Usado,Parque das Nações,825000.0,,108160243,Loja,Parque das Nações - Expo Sul,-9.093761,F,38.76787,214.0,214.0
418,2.0,Usado,Parque das Nações,810000.0,,108160244,Escritório,Parque das Nações - Expo Sul,-9.093761,F,38.76787,210.0,210.0
420,,Usado,Parque das Nações,440000.0,,108160291,Escritório,Parque das Nações - Expo Centro,-9.093761,C,38.76787,85.0,85.0
424,,N/D,Marvila,1900000.0,,108160391,Terreno,Marvila,-9.10697937005432,,38.7418332673775,748.0,748.0
425,10.0,N/D,Beato,17000000.0,30.0,108160401,Quinta,Beato,-9.11273002616667,,38.7260490796279,1635.0,1635.0
427,1.0,Usado,Olivais,139000.0,3.0,108160450,Apartamento,Olivais Norte,-9.1164207458,F,38.7734246363,66.0,66.0
429,1.0,Usado,Olivais,125000.0,2.0,108170010,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,75.0,75.0
430,4.0,Usado,Olivais,325000.0,,108170012,Loja,Olivais Sul,-9.1164207458,E,38.7734246363,199.0,199.0
432,,Usado,Olivais,309000.0,,108170037,Escritório,Olivais Sul,-9.1164207458,C,38.7734246363,130.0,130.0
434,1.0,Novo,Olivais,225000.0,2.0,108170049,Escritório,Olivais Sul,-9.1164207458,C,38.7734246363,95.0,95.0
435,2.0,Usado,Olivais,195000.0,3.0,108170061,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,91.0,91.0
436,,Usado,Marvila,1000000.0,,108170114,Armazém,Marvila,-9.10697937005432,,38.7418332673775,495.0,495.0
439,2.0,Usado,Parque das Nações,560000.0,2.0,108170158,Duplex,Parque das Nações - Expo Centro,-9.093761,,38.76787,100.0,100.0
440,4.0,Usado,Parque das Nações,950000.0,5.0,108170176,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,267.0,267.0
442,1.0,Usado,Parque das Nações,209500.0,,108170195,Loja,Parque das Nações - Expo Sul,-9.093761,F,38.76787,54.0,54.0
443,4.0,Usado,Olivais,500000.0,3.0,108170230,Moradia,Encarnação,-9.1164207458,D,38.7734246363,175.0,175.0
444,2.0,Usado,Olivais,350000.0,4.0,108170246,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,136.0,136.0
446,1.0,Usado,Olivais,149000.0,2.0,108170269,Apartamento,Olivais Norte,-9.1164207458,,38.7734246363,60.0,60.0
449,1.0,Usado,Olivais,110000.0,,108170283,Loja,Olivais Sul,-9.1164207458,C,38.7734246363,41.0,41.0
450,1.0,Usado,Parque das Nações,745000.0,,108170303,Escritório,Parque das Nações - Expo Centro,-9.093761,B,38.76787,120.0,120.0
452,1.0,Usado,Beato,110000.0,,108170314,Loja,Marvila,-9.11273002616667,C,38.7260490796279,127.0,127.0
454,1.0,Usado,Olivais,220000.0,2.0,108170342,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,90.0,90.0
455,2.0,Usado,Olivais,375000.0,2.0,108170351,Moradia,Encarnação,-9.1164207458,F,38.7734246363,71.0,71.0
457,1.0,Usado,Olivais,139900.0,2.0,108170369,Apartamento,Olivais Norte,-9.1164207458,,38.7734246363,55.0,55.0
460,2.0,Usado,Parque das Nações,480000.0,2.0,108170400,Apartamento,Parque das Nações - Expo Sul,-9.093761,D,38.76787,99.0,99.0
461,,Usado,Beato,399000.0,,108170403,Prédio,Beato,-9.11273002616667,D,38.7260490796279,270.0,270.0
463,2.0,Usado,Parque das Nações,700000.0,2.0,108170416,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,86.0,86.0
468,1.0,Novo,Olivais,215000.0,3.0,108180005,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,71.0,71.0
471,2.0,Usado,Olivais,525000.0,3.0,108180018,Apartamento,Olivais Norte,-9.1164207458,,38.7734246363,128.0,128.0
473,1.0,Usado,Beato,185000.0,0.0,108180029,Apartamento,Marvila,-9.11273002616667,C,38.7260490796279,47.0,47.0
476,,Usado,Marvila,1500000.0,,108180035,Prédio,Vale Formoso de Baixo,-9.10697937005432,,38.7418332673775,1252.0,1252.0
478,1.0,Usado,Beato,170000.0,1.0,108180042,Apartamento,Beato,-9.11273002616667,D,38.7260490796279,50.0,50.0
480,2.0,Usado,Parque das Nações,545000.0,2.0,108180067,Apartamento,Parque das Nações,-9.093761,B,38.76787,106.0,106.0
482,2.0,Usado,Parque das Nações,790000.0,4.0,108180075,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,159.0,159.0
487,2.0,Usado,Olivais,430000.0,3.0,108180111,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,120.0,120.0
489,3.0,Usado,Parque das Nações,860000.0,3.0,108180119,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,155.0,155.0
490,,Usado,Marvila,2850000.0,,108180122,Prédio,Marvila,-9.10697937005432,B,38.7418332673775,1581.0,1581.0
491,,Usado,Parque das Nações,635000.0,,108180123,Escritório,Parque das Nações - Expo Sul,-9.093761,,38.76787,164.0,164.0
493,1.0,Usado,Marvila,169900.0,3.0,108180132,Apartamento,Marvila,-9.10697937005432,F,38.7418332673775,72.0,72.0
495,1.0,Usado,Olivais,210000.0,,108180140,Escritório,Olivais Sul,-9.1164207458,D,38.7734246363,72.0,72.0
496,2.0,Usado,Olivais,320000.0,2.0,108180147,Apartamento,Olivais Norte,-9.1164207458,B,38.7734246363,142.0,142.0
497,2.0,Usado,Olivais,289000.0,4.0,108180171,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,92.0,92.0
498,1.0,Usado,Olivais,150000.0,,108180183,Loja,Olivais Sul,-9.1164207458,C,38.7734246363,60.0,60.0
499,3.0,Novo,Olivais,399000.0,3.0,108180188,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,122.0,122.0
503,,Usado,Olivais,1299000.0,,108180207,Prédio,Encarnação,-9.1164207458,,38.7734246363,837.0,837.0
504,3.0,Usado,Parque das Nações,880000.0,4.0,108180214,Apartamento,Parque das Nações - Expo Centro,-9.093761,C,38.76787,152.0,152.0
505,1.0,Usado,Olivais,125000.0,1.0,108180235,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,60.0,60.0
506,1.0,Construção,Parque das Nações,410500.0,,108180251,Loja,Parque das Nações - Expo Sul,-9.093761,C,38.76787,50.0,50.0
507,1.0,Usado,Olivais,269000.0,2.0,108180256,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,70.0,70.0
508,2.0,Novo,Olivais,249000.0,2.0,108180271,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,73.0,73.0
510,2.0,Usado,Olivais,250000.0,3.0,108180279,Duplex,Olivais Sul,-9.1164207458,C,38.7734246363,90.0,90.0
511,1.0,Novo,Olivais,168000.0,2.0,108180285,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,70.0,70.0
512,2.0,Usado,Olivais,420000.0,2.0,108180309,Apartamento,Olivais Norte,-9.1164207458,B,38.7734246363,111.0,111.0
514,1.0,Usado,Parque das Nações,380000.0,1.0,108180313,Apartamento,Parque das Nações,-9.093761,B,38.76787,58.0,58.0
515,13.0,Novo,Parque das Nações,2400000.0,,108180315,Escritório,Parque das Nações - Expo Centro,-9.093761,B,38.76787,464.0,464.0
516,1.0,Usado,Olivais,280000.0,1.0,108180316,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,75.0,75.0
517,2.0,Novo,Olivais,478000.0,4.0,108180319,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,120.0,120.0
519,3.0,Novo,Olivais,335000.0,5.0,108180329,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,100.0,100.0
520,1.0,Usado,Marvila,139000.0,2.0,108180331,Apartamento,Marvila,-9.10697937005432,,38.7418332673775,66.0,66.0
521,1.0,Usado,Olivais,185000.0,3.0,108180335,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,85.0,85.0
522,4.0,Usado,Olivais,1450000.0,6.0,108180337,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,463.0,463.0
523,1.0,Novo,Parque das Nações,315000.0,0.0,108180340,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,40.0,40.0
524,1.0,Usado,Parque das Nações,215000.0,3.0,108180342,Apartamento,Parque das Nações,-9.093761,C,38.76787,85.0,85.0
526,2.0,Usado,Olivais,340000.0,3.0,108180354,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,140.0,140.0
528,3.0,Usado,Parque das Nações,975000.0,3.0,108180368,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,151.0,151.0
529,,Novo,Beato,999000.0,,108180373,Prédio,Beato,-9.11273002616667,C,38.7260490796279,281.0,281.0
530,,Usado,Beato,700000.0,,108180375,Prédio,Beato,-9.11273002616667,F,38.7260490796279,284.0,284.0
531,2.0,Usado,Marvila,299000.0,4.0,108180376,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,155.0,155.0
532,1.0,Usado,Parque das Nações,100000.0,,108180377,Loja,Parque das Nações,-9.093761,C,38.76787,190.0,190.0
535,1.0,Usado,Parque das Nações,385000.0,3.0,108180388,Loft,Parque das Nações - Expo Sul,-9.093761,C,38.76787,90.0,90.0
536,1.0,Usado,Olivais,159000.0,,108180400,Escritório,Olivais Sul,-9.1164207458,,38.7734246363,62.0,62.0
537,1.0,Usado,Olivais,189000.0,,108180401,Escritório,Olivais Sul,-9.1164207458,,38.7734246363,89.0,89.0
538,2.0,Usado,Parque das Nações,650000.0,2.0,108180404,Apartamento,Parque das Nações - Expo Centro,-9.093761,D,38.76787,110.0,110.0
539,3.0,Novo,Parque das Nações,1450000.0,3.0,108180407,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,228.0,228.0
540,2.0,Usado,Parque das Nações,550000.0,2.0,108180409,Apartamento,Parque das Nações - Expo Centro,-9.093761,C,38.76787,111.0,111.0
541,,Usado,Olivais,85000.0,,108180413,Loja,Olivais Sul,-9.1164207458,,38.7734246363,39.0,39.0
542,3.0,Usado,Parque das Nações,725000.0,3.0,108180414,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,178.0,178.0
543,1.0,Usado,Olivais,850000.0,3.0,108180419,Moradia,Encarnação,-9.1164207458,D,38.7734246363,88.0,88.0
544,2.0,Novo,Olivais,750000.0,3.0,108190004,Moradia,Encarnação,-9.1164207458,C,38.7734246363,127.0,127.0
545,,Usado,Olivais,199000.0,,108190010,Restaurante,Olivais Sul,-9.1164207458,A,38.7734246363,140.0,140.0
546,3.0,Novo,Marvila,275000.0,3.0,108190013,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,121.0,121.0
547,2.0,Novo,Olivais,395000.0,4.0,108190017,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,120.0,120.0
548,1.0,Novo,Parque das Nações,260000.0,0.0,108190027,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,39.0,39.0
549,1.0,Novo,Parque das Nações,275000.0,0.0,108190028,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,39.0,39.0
550,1.0,Novo,Parque das Nações,275000.0,0.0,108190029,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,39.0,39.0
551,1.0,Novo,Parque das Nações,270000.0,0.0,108190030,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,38.0,38.0
552,1.0,Novo,Parque das Nações,295800.0,0.0,108190031,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,39.0,39.0
553,2.0,Novo,Parque das Nações,520000.0,1.0,108190032,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,78.0,78.0
554,2.0,Novo,Parque das Nações,612000.0,2.0,108190033,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,98.0,98.0
555,2.0,Novo,Parque das Nações,635000.0,2.0,108190034,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,104.0,104.0
556,3.0,Novo,Parque das Nações,860000.0,3.0,108190035,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,148.0,148.0
557,3.0,Novo,Parque das Nações,930000.0,3.0,108190036,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,174.0,174.0
558,3.0,Novo,Parque das Nações,1000000.0,3.0,108190037,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,169.0,169.0
559,4.0,Novo,Parque das Nações,1000000.0,4.0,108190038,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,169.0,169.0
560,1.0,Novo,Parque das Nações,540000.0,1.0,108190039,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,72.0,72.0
561,3.0,Novo,Parque das Nações,960000.0,3.0,108190040,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,137.0,137.0
562,3.0,Novo,Parque das Nações,1070000.0,3.0,108190041,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,156.0,156.0
563,3.0,Novo,Parque das Nações,1100000.0,3.0,108190042,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,173.0,173.0
564,4.0,Novo,Parque das Nações,1200000.0,4.0,108190043,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,172.0,172.0
565,3.0,Novo,Parque das Nações,1400000.0,3.0,108190044,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,136.0,136.0
566,3.0,Novo,Parque das Nações,2700000.0,3.0,108190045,Duplex,Parque das Nações - Expo Sul,-9.093761,,38.76787,229.0,229.0
567,4.0,Usado,Parque das Nações,1150000.0,3.0,108190047,Apartamento,Parque das Nações - Expo Sul,-9.093761,B,38.76787,200.0,200.0
568,,Novo,Olivais,150000.0,,108190060,Loja,Olivais Norte,-9.1164207458,,38.7734246363,73.0,73.0
569,,Usado,Parque das Nações,2650000.0,,108190061,Escritório,Parque das Nações - Expo Centro,-9.093761,,38.76787,604.0,604.0
570,1.0,Usado,Parque das Nações,345000.0,1.0,108190062,Apartamento,Parque das Nações - Expo Sul,-9.093761,D,38.76787,65.0,65.0
572,1.0,Usado,Olivais,179000.0,2.0,108190067,Apartamento,Olivais Norte,-9.1164207458,E,38.7734246363,62.0,62.0
573,2.0,Usado,Olivais,265000.0,4.0,108190071,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,105.0,105.0
574,1.0,Usado,Parque das Nações,95000.0,1.0,108190072,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,41.0,41.0
575,1.0,Usado,Olivais,149000.0,2.0,108190076,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,55.0,55.0
576,1.0,Novo,Olivais,189000.0,2.0,108190077,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,57.0,57.0
577,2.0,Novo,Olivais,268000.0,2.0,108190079,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,68.0,68.0
578,1.0,Usado,Parque das Nações,280000.0,3.0,108190081,Apartamento,Parque das Nações,-9.093761,D,38.76787,85.0,85.0
579,2.0,Novo,Parque das Nações,635000.0,2.0,108190088,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,104.0,104.0
581,1.0,Usado,Olivais,249000.0,2.0,108190096,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,90.0,90.0
582,1.0,Usado,Olivais,250000.0,2.0,108190097,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,90.0,90.0
583,1.0,Novo,Olivais,200000.0,3.0,108190099,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,56.0,56.0
584,,Usado,Parque das Nações,139000.0,,108190102,Loja,Parque das Nações,-9.093761,,38.76787,60.0,60.0
586,1.0,Usado,Olivais,258000.0,3.0,108190108,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,89.0,89.0
587,1.0,Novo,Marvila,195000.0,2.0,108190112,Apartamento,Beato,-9.10697937005432,D,38.7418332673775,60.0,60.0
588,4.0,Usado,Olivais,1100000.0,4.0,108190114,Moradia,Olivais Sul,-9.1164207458,C,38.7734246363,255.0,255.0
590,1.0,Usado,Parque das Nações,205000.0,2.0,108190118,Apartamento,Parque das Nações,-9.093761,D,38.76787,70.0,70.0
591,2.0,Novo,Parque das Nações,635000.0,2.0,108190120,Apartamento,Parque das Nações - Expo Sul,-9.093761,A,38.76787,173.0,173.0
592,2.0,Novo,Parque das Nações,1750000.0,5.0,108190122,Duplex,Parque das Nações - Expo Sul,-9.093761,A,38.76787,265.0,265.0
593,1.0,Novo,Beato,195000.0,2.0,108190127,Apartamento,Beato,-9.11273002616667,E,38.7260490796279,60.0,60.0
594,1.0,Usado,Parque das Nações,215000.0,2.0,108190130,Apartamento,Parque das Nações,-9.093761,E,38.76787,45.0,45.0
595,1.0,Usado,Parque das Nações,215000.0,1.0,108190131,Apartamento,Parque das Nações,-9.093761,B,38.76787,45.0,45.0
598,1.0,Novo,Olivais,204000.0,2.0,108190142,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,61.0,61.0
599,,Usado,Olivais,82500.0,,108190143,Loja,Olivais Sul,-9.1164207458,D,38.7734246363,76.0,76.0
600,,Usado,Olivais,82500.0,,108190144,Loja,Olivais Sul,-9.1164207458,D,38.7734246363,66.0,66.0
601,1.0,Usado,Olivais,265000.0,3.0,108190153,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,85.0,85.0
603,1.0,Usado,Parque das Nações,199000.0,2.0,108190171,Apartamento,Parque das Nações,-9.093761,E,38.76787,81.0,81.0
605,1.0,Usado,Parque das Nações,184000.0,,108190176,Escritório,Parque das Nações - Expo Sul,-9.093761,D,38.76787,40.0,40.0
606,1.0,Usado,Beato,150000.0,2.0,108190178,Apartamento,Beato,-9.11273002616667,C,38.7260490796279,52.0,52.0
608,2.0,Usado,Olivais,1000000.0,,108190184,Restaurante,Olivais Sul,-9.1164207458,,38.7734246363,250.0,250.0
610,1.0,Usado,Olivais,115000.0,,108190188,Loja,Olivais Sul,-9.1164207458,C,38.7734246363,68.0,68.0
611,1.0,Usado,Beato,185000.0,3.0,108190189,Apartamento,Beato,-9.11273002616667,E,38.7260490796279,66.0,66.0
